"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US370190202052","Block Group 2; Census Tract 202.05; Brunswick County; North Carolina","1094","210","8","15","0","14","0","14","16","26","114","76","29","35","0","14","0","14","0","14","117","90","143","78","150","85","86","58","222","146","110","74","99","74",
"1500000US370190202053","Block Group 3; Census Tract 202.05; Brunswick County; North Carolina","868","211","0","14","0","14","20","31","0","14","20","23","18","26","1","5","0","14","51","43","58","55","71","69","173","101","24","25","145","90","152","131","135","96",
"1500000US370190202061","Block Group 1; Census Tract 202.06; Brunswick County; North Carolina","870","145","18","29","82","65","22","35","70","103","87","96","20","31","85","67","11","17","0","14","27","34","61","57","185","89","68","62","47","43","79","82","8","14",
"1500000US370190203041","Block Group 1; Census Tract 203.04; Brunswick County; North Carolina","350","124","8","14","0","14","0","14","0","14","0","14","0","14","52","79","27","42","23","28","29","34","17","26","45","39","25","30","0","14","68","56","56","49",
"1500000US370190203042","Block Group 2; Census Tract 203.04; Brunswick County; North Carolina","1749","210","14","22","60","73","11","20","30","48","0","14","15","24","36","44","55","52","33","38","109","66","136","89","128","74","346","132","77","57","256","125","443","154",
"1500000US370190203043","Block Group 3; Census Tract 203.04; Brunswick County; North Carolina","1126","186","44","33","0","14","0","14","0","14","23","29","28","34","0","14","15","25","0","14","155","110","80","78","137","70","130","75","91","63","151","83","272","119",
"1500000US370190203044","Block Group 4; Census Tract 203.04; Brunswick County; North Carolina","682","302","0","14","0","14","0","14","14","49","0","14","16","25","29","45","0","14","40","55","275","279","15","27","79","81","40","38","111","91","63","77","0","14",
"1500000US370190203045","Block Group 5; Census Tract 203.04; Brunswick County; North Carolina","524","291","40","66","23","43","33","38","0","14","16","24","79","128","40","49","0","14","0","14","15","24","0","14","161","207","0","14","14","23","79","106","24","38",
"1500000US370190203051","Block Group 1; Census Tract 203.05; Brunswick County; North Carolina","288","106","40","50","19","34","0","14","0","14","3","6","11","17","50","47","0","14","0","14","9","13","61","72","15","16","38","31","0","14","26","25","16","17",
"1500000US370190203052","Block Group 2; Census Tract 203.05; Brunswick County; North Carolina","701","136","11","17","12","23","20","23","62","56","35","28","22","24","9","15","56","44","46","46","54","40","91","56","97","61","48","33","29","27","60","63","49","65",
"1500000US370190203053","Block Group 3; Census Tract 203.05; Brunswick County; North Carolina","433","110","0","14","12","21","20","19","0","14","10","18","0","14","10","15","31","30","31","37","27","27","91","55","129","73","35","28","22","21","9","15","6","11",
"1500000US370190203061","Block Group 1; Census Tract 203.06; Brunswick County; North Carolina","390","76","16","18","9","15","7","11","8","12","72","43","9","14","0","14","24","21","0","14","27","26","67","39","23","20","34","32","61","46","18","19","15","18",
"1500000US370190203062","Block Group 2; Census Tract 203.06; Brunswick County; North Carolina","494","104","23","26","8","14","18","18","9","13","0","14","27","28","8","14","48","45","8","13","49","44","28","27","30","22","51","31","56","31","66","46","65","49",
"1500000US370190203071","Block Group 1; Census Tract 203.07; Brunswick County; North Carolina","76","25","0","14","2","3","7","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","2","6","10","13","12","8","6","15","13","23","13",
"1500000US370190203081","Block Group 1; Census Tract 203.08; Brunswick County; North Carolina","201","52","0","14","14","15","19","17","0","14","25","33","0","14","0","14","6","9","0","14","21","23","15","16","5","7","6","11","9","9","31","17","50","38",
"1500000US370190203082","Block Group 2; Census Tract 203.08; Brunswick County; North Carolina","422","74","4","6","0","14","0","14","14","15","0","14","9","10","9","10","12","12","10","14","41","22","74","44","95","58","73","39","5","8","48","27","28","27",
"1500000US370190203083","Block Group 3; Census Tract 203.08; Brunswick County; North Carolina","318","78","2","5","0","14","0","14","0","14","0","14","9","14","11","12","5","7","5","8","14","13","40","47","63","30","40","25","18","15","55","48","56","32",
"1500000US370190203111","Block Group 1; Census Tract 203.11; Brunswick County; North Carolina","604","108","0","14","3","5","0","14","9","14","10","15","15","22","62","85","0","14","0","14","99","57","81","50","84","46","104","55","32","23","48","32","57","38",
"1500000US370190203112","Block Group 2; Census Tract 203.11; Brunswick County; North Carolina","414","100","15","20","0","14","39","52","0","14","35","29","0","14","0","14","55","50","28","45","19","20","10","16","52","37","88","72","13","21","41","27","19","22",
"1500000US370190203113","Block Group 3; Census Tract 203.11; Brunswick County; North Carolina","219","78","18","21","10","15","0","14","18","20","8","13","10","14","0","14","40","51","20","22","46","42","0","14","0","14","0","14","14","21","35","44","0","14",
"1500000US370190203121","Block Group 1; Census Tract 203.12; Brunswick County; North Carolina","319","74","27","32","0","14","0","14","12","18","0","14","0","14","21","25","11","17","20","23","32","30","23","23","44","37","44","38","26","21","33","36","26","29",
"1500000US370190203122","Block Group 2; Census Tract 203.12; Brunswick County; North Carolina","113","87","0","14","70","84","0","14","0","14","0","14","0","14","11","18","0","14","0","14","0","14","10","16","8","14","0","14","0","14","14","22","0","14",
"1500000US370190203123","Block Group 3; Census Tract 203.12; Brunswick County; North Carolina","127","130","0","14","0","14","0","14","0","14","0","14","0","14","8","13","0","14","0","14","0","14","79","130","0","14","18","16","0","14","22","24","0","14",
"1500000US370190203131","Block Group 1; Census Tract 203.13; Brunswick County; North Carolina","414","167","35","39","0","14","7","12","0","14","0","14","31","31","10","17","6","9","0","14","34","33","17","19","45","32","72","55","35","45","9","15","113","159",
"1500000US370190203132","Block Group 2; Census Tract 203.13; Brunswick County; North Carolina","478","105","27","23","9","15","0","14","9","14","0","14","28","26","17","19","27","26","37","43","50","33","58","38","59","39","50","42","24","25","59","65","24","24",
"1500000US370190203133","Block Group 3; Census Tract 203.13; Brunswick County; North Carolina","400","101","23","23","7","11","9","14","9","15","9","14","21","18","16","23","12","20","11","16","9","15","26","38","37","29","72","58","0","14","32","30","107","61",
"1500000US370190203141","Block Group 1; Census Tract 203.14; Brunswick County; North Carolina","195","46","0","14","7","10","0","14","0","14","0","14","0","14","0","14","5","10","0","14","6","10","36","29","11","13","13","16","23","36","69","45","25","18",
"1500000US370190203151","Block Group 1; Census Tract 203.15; Brunswick County; North Carolina","301","97","13","22","0","14","0","14","9","13","16","23","0","14","7","11","18","19","0","14","12","17","12","15","115","90","12","14","8","14","41","31","38","42",
"1500000US370190203152","Block Group 2; Census Tract 203.15; Brunswick County; North Carolina","258","111","57","53","43","72","0","14","24","31","36","33","3","4","0","14","17","19","0","14","7","10","6","9","42","43","10","15","0","14","13","14","0","14",
"1500000US370190203153","Block Group 3; Census Tract 203.15; Brunswick County; North Carolina","193","61","8","14","19","19","0","14","0","14","10","16","0","14","9","14","0","14","0","14","17","18","8","13","19","21","29","26","18","22","29","27","27","29",
"1500000US370190203154","Block Group 4; Census Tract 203.15; Brunswick County; North Carolina","309","107","30","24","47","77","0","14","44","36","0","14","0","14","5","8","6","10","0","14","33","22","12","16","18","25","0","14","75","54","22","22","17","20",
"1500000US370190203161","Block Group 1; Census Tract 203.16; Brunswick County; North Carolina","368","52","27","25","0","14","7","8","16","17","17","13","10","11","2","3","15","20","7","6","15","11","21","17","20","14","49","28","57","39","33","15","72","24",
"1500000US370190204041","Block Group 1; Census Tract 204.04; Brunswick County; North Carolina","598","141","76","90","0","14","31","50","0","14","6","9","16","24","109","97","37","30","52","58","36","31","89","79","64","54","63","55","0","14","0","14","19","21",
"1500000US370190204042","Block Group 2; Census Tract 204.04; Brunswick County; North Carolina","430","123","18","20","11","16","10","15","45","53","27","29","16","22","0","14","73","64","31","40","34","32","30","39","62","48","20","30","0","14","53","70","0","14",
"1500000US370190204043","Block Group 3; Census Tract 204.04; Brunswick County; North Carolina","339","116","43","48","9","14","24","24","26","27","41","50","19","21","6","10","0","14","0","14","28","45","38","47","67","58","29","37","0","14","0","14","9","17",
"1500000US370190204051","Block Group 1; Census Tract 204.05; Brunswick County; North Carolina","438","122","0","14","8","13","32","52","61","78","35","47","57","51","0","14","10","15","14","21","40","36","48","29","87","55","12","19","20","28","14","15","0","14",
"1500000US370190204052","Block Group 2; Census Tract 204.05; Brunswick County; North Carolina","468","142","3","6","17","17","12","13","4","7","18","19","36","30","5","8","56","54","2","4","46","42","75","87","105","63","13","15","32","37","11","17","33","28",
"1500000US370190204053","Block Group 3; Census Tract 204.05; Brunswick County; North Carolina","419","108","19","22","0","14","28","30","31","30","38","44","3","4","47","48","15","17","21","24","37","38","71","55","22","22","34","31","44","38","5","8","4","6",
"1500000US370190204061","Block Group 1; Census Tract 204.06; Brunswick County; North Carolina","118","70","0","14","0","14","0","14","3","5","0","14","3","4","6","9","0","14","0","14","3","4","10","7","10","8","16","9","0","14","62","67","5","5",
"1500000US370190204062","Block Group 2; Census Tract 204.06; Brunswick County; North Carolina","186","30","8","6","0","14","4","4","0","14","7","9","8","7","2","2","7","6","5","5","10","8","18","10","21","9","17","9","19","14","19","11","41","19",
"1500000US370190204063","Block Group 3; Census Tract 204.06; Brunswick County; North Carolina","179","26","9","9","5","5","6","6","2","3","10","7","2","2","0","14","6","6","3","4","11","9","14","14","31","15","29","13","15","13","12","9","24","12",
"1500000US370190204071","Block Group 1; Census Tract 204.07; Brunswick County; North Carolina","291","118","50","74","0","14","0","14","0","14","0","14","2","5","10","16","6","10","23","19","0","14","21","24","39","29","27","29","38","32","65","71","10","17",
"1500000US370190204072","Block Group 2; Census Tract 204.07; Brunswick County; North Carolina","224","83","27","24","0","14","0","14","0","14","0","14","0","14","0","14","16","19","0","14","23","22","69","61","9","15","30","27","21","23","21","23","8","12",
"1500000US370190204073","Block Group 3; Census Tract 204.07; Brunswick County; North Carolina","274","92","0","14","52","51","10","16","9","15","0","14","10","16","16","14","0","14","0","14","27","31","0","14","20","29","58","47","44","59","12","20","16","26",
"1500000US370190204081","Block Group 1; Census Tract 204.08; Brunswick County; North Carolina","548","148","80","89","25","41","31","40","14","23","20","32","21","32","19","21","0","14","0","14","141","124","40","51","16","18","68","45","0","14","73","74","0","14",
"1500000US370190204082","Block Group 2; Census Tract 204.08; Brunswick County; North Carolina","271","242","144","226","17","31","11","17","20","25","0","14","0","14","0","14","0","14","0","14","0","14","40","50","31","48","8","12","0","14","0","14","0","14",
"1500000US370190204083","Block Group 3; Census Tract 204.08; Brunswick County; North Carolina","390","162","0","14","45","58","30","35","0","14","110","111","0","14","28","32","30","36","0","14","15","28","18","23","18","29","55","60","0","14","13","21","28","39",
"1500000US370190204091","Block Group 1; Census Tract 204.09; Brunswick County; North Carolina","289","103","25","48","62","70","0","14","10","17","0","14","16","25","8","14","0","14","24","47","0","14","34","39","44","38","26","30","11","18","29","47","0","14",
"1500000US370190204092","Block Group 2; Census Tract 204.09; Brunswick County; North Carolina","320","125","43","69","0","14","0","14","8","14","52","73","0","14","16","25","0","14","15","25","14","23","0","14","112","73","0","14","44","41","0","14","16","24",
"1500000US370190204093","Block Group 3; Census Tract 204.09; Brunswick County; North Carolina","132","84","14","23","0","14","15","24","0","14","0","14","0","14","0","14","37","51","0","14","0","14","27","30","21","38","18","31","0","14","0","14","0","14",
"1500000US370190204094","Block Group 4; Census Tract 204.09; Brunswick County; North Carolina","135","62","16","26","0","14","11","17","8","14","18","31","16","25","0","14","11","18","0","14","0","14","14","22","0","14","12","19","0","14","15","25","14","23",
"1500000US370190205041","Block Group 1; Census Tract 205.04; Brunswick County; North Carolina","229","52","0","14","0","14","10","14","2","7","0","14","0","14","0","14","0","14","6","9","15","23","33","23","30","21","40","30","38","22","43","29","12","13",
"1500000US370190205042","Block Group 2; Census Tract 205.04; Brunswick County; North Carolina","406","72","16","17","0","14","0","14","27","22","13","15","5","7","23","26","16","15","31","45","35","34","49","25","69","25","45","27","44","27","27","19","6","9",
"1500000US370190205043","Block Group 3; Census Tract 205.04; Brunswick County; North Carolina","430","102","22","27","0","14","6","9","15","28","0","14","17","17","0","14","16","24","10","11","17","14","53","28","72","36","33","23","61","31","91","85","17","18",
