,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
165620,MECKLENBURG,07/26/2022,voter,075,REP,W,HL,F,Age Over 66,2,07/27/2022
165629,MECKLENBURG,07/26/2022,voter,138,REP,A,NL,F,Age 41 - 65,1,07/27/2022
165630,MECKLENBURG,07/26/2022,voter,213,UNA,U,HL,M,Age 26 - 40,11,07/27/2022
165635,MECKLENBURG,07/26/2022,voter,130,DEM,O,HL,F,Age 26 - 40,7,07/27/2022
165654,MECKLENBURG,07/26/2022,voter,079,UNA,W,HL,F,Age 41 - 65,1,07/27/2022
165655,MECKLENBURG,07/26/2022,voter,014,UNA,U,NL,U,Age 26 - 40,1,07/27/2022
165669,MECKLENBURG,07/26/2022,voter,232,DEM,W,HL,F,Age 26 - 40,2,07/27/2022
165675,MECKLENBURG,07/26/2022,voter,222,UNA,A,UN,F,Age 18 - 25,3,07/27/2022
165677,MECKLENBURG,07/26/2022,voter,122,DEM,O,NL,M,Age 18 - 25,3,07/27/2022
165683,MECKLENBURG,07/26/2022,voter,076,REP,A,UN,F,Age 26 - 40,1,07/27/2022
165687,MECKLENBURG,07/26/2022,voter,145,REP,A,NL,F,Age Over 66,4,07/27/2022
165699,MECKLENBURG,07/26/2022,voter,139.1,DEM,M,UN,F,Age 26 - 40,1,07/27/2022
165706,MECKLENBURG,07/26/2022,voter,017,UNA,O,NL,F,Age 26 - 40,1,07/27/2022
165712,MECKLENBURG,07/26/2022,voter,031,UNA,U,UN,U,Age 26 - 40,38,07/27/2022
165744,MECKLENBURG,07/26/2022,voter,238.1,UNA,U,HL,F,Age 26 - 40,2,07/27/2022
165764,MECKLENBURG,07/26/2022,voter,237,REP,W,UN,F,Age 41 - 65,12,07/27/2022
165775,MECKLENBURG,07/26/2022,voter,063,UNA,B,NL,F,Age 41 - 65,36,07/27/2022
165779,MECKLENBURG,07/26/2022,voter,146,UNA,O,UN,F,Age 18 - 25,3,07/27/2022
165796,MECKLENBURG,07/26/2022,voter,226,DEM,B,NL,M,Age Over 66,17,07/27/2022
165798,MECKLENBURG,07/26/2022,voter,092,LIB,W,NL,M,Age 41 - 65,2,07/27/2022
165811,MECKLENBURG,07/26/2022,voter,072,UNA,O,NL,M,Age Over 66,3,07/27/2022
165816,MECKLENBURG,07/26/2022,voter,229,REP,W,NL,U,Age 18 - 25,1,07/27/2022
165823,MECKLENBURG,07/26/2022,voter,202,DEM,O,HL,M,Age 41 - 65,5,07/27/2022
165830,MECKLENBURG,07/26/2022,voter,145,DEM,W,HL,F,Age 26 - 40,7,07/27/2022
165849,MECKLENBURG,07/26/2022,voter,082,REP,W,HL,F,Age 41 - 65,1,07/27/2022
165850,MECKLENBURG,07/26/2022,voter,008,DEM,U,NL,M,Age 18 - 25,1,07/27/2022
165851,MECKLENBURG,07/26/2022,voter,071,DEM,W,NL,M,Age Over 66,19,07/27/2022
165853,MECKLENBURG,07/26/2022,voter,231,REP,M,UN,F,Age 41 - 65,1,07/27/2022
165863,MECKLENBURG,07/26/2022,voter,093,REP,W,UN,F,Age 26 - 40,5,07/27/2022
165895,MECKLENBURG,07/26/2022,voter,086,DEM,O,NL,F,Age 18 - 25,2,07/27/2022
165902,MECKLENBURG,07/26/2022,voter,050,UNA,B,UN,U,Age 26 - 40,1,07/27/2022
165914,MECKLENBURG,07/26/2022,voter,229,DEM,B,UN,U,Age 41 - 65,9,07/27/2022
165937,MECKLENBURG,07/26/2022,voter,128,UNA,B,UN,F,Age 18 - 25,6,07/27/2022
165944,MECKLENBURG,07/26/2022,voter,108,DEM,O,NL,F,Age 18 - 25,3,07/27/2022
165948,MECKLENBURG,07/26/2022,voter,094,UNA,U,HL,F,Age 18 - 25,4,07/27/2022
165950,MECKLENBURG,07/26/2022,voter,108,UNA,O,UN,M,Age 41 - 65,2,07/27/2022
165985,MECKLENBURG,07/26/2022,voter,038,REP,W,UN,F,Age Over 66,4,07/27/2022
165986,MECKLENBURG,07/26/2022,voter,081,DEM,O,UN,F,Age 18 - 25,1,07/27/2022
165990,MECKLENBURG,07/26/2022,voter,102,DEM,W,HL,M,Age 26 - 40,1,07/27/2022
165992,MECKLENBURG,07/26/2022,voter,003,UNA,B,UN,M,Age 41 - 65,17,07/27/2022
165995,MECKLENBURG,07/26/2022,voter,064,DEM,O,UN,M,Age 41 - 65,1,07/27/2022
165999,MECKLENBURG,07/26/2022,voter,034,UNA,U,UN,U,Age 26 - 40,59,07/27/2022
166000,MECKLENBURG,07/26/2022,voter,138,UNA,U,UN,F,Age Over 66,3,07/27/2022
166005,MECKLENBURG,07/26/2022,voter,126,DEM,W,HL,F,Age 26 - 40,3,07/27/2022
166014,MECKLENBURG,07/26/2022,voter,116,LIB,W,NL,M,Age 18 - 25,1,07/27/2022
166024,MECKLENBURG,07/26/2022,voter,073,REP,B,NL,F,Age 18 - 25,1,07/27/2022
166033,MECKLENBURG,07/26/2022,voter,019,REP,W,NL,F,Age 18 - 25,19,07/27/2022
166036,MECKLENBURG,07/26/2022,voter,065,UNA,W,UN,F,Age 26 - 40,13,07/27/2022
166078,MECKLENBURG,07/26/2022,voter,049,DEM,B,UN,U,Age 26 - 40,2,07/27/2022
166099,MECKLENBURG,07/26/2022,voter,065,UNA,W,NL,M,Age 41 - 65,83,07/27/2022
166100,MECKLENBURG,07/26/2022,voter,043,UNA,W,NL,M,Age 41 - 65,28,07/27/2022
166102,MECKLENBURG,07/26/2022,voter,202,LIB,W,NL,M,Age 26 - 40,16,07/27/2022
166123,MECKLENBURG,07/26/2022,voter,219,UNA,W,UN,F,Age Over 66,7,07/27/2022
166126,MECKLENBURG,07/26/2022,voter,126,DEM,B,UN,M,Age Over 66,12,07/27/2022
166127,MECKLENBURG,07/26/2022,voter,243,REP,U,HL,F,Age 26 - 40,5,07/27/2022
166156,MECKLENBURG,07/26/2022,voter,231,DEM,W,HL,M,Age 18 - 25,1,07/27/2022
166183,MECKLENBURG,07/26/2022,voter,030,DEM,W,UN,M,Age 26 - 40,67,07/27/2022
166187,MECKLENBURG,07/26/2022,voter,117,UNA,U,UN,U,Age Over 66,3,07/27/2022
166200,MECKLENBURG,07/26/2022,voter,100,DEM,U,NL,F,Age 26 - 40,2,07/27/2022
166208,MECKLENBURG,07/26/2022,voter,102,UNA,B,HL,M,Age 26 - 40,2,07/27/2022
166259,MECKLENBURG,07/26/2022,voter,073,LIB,W,HL,M,Age 26 - 40,1,07/27/2022
166260,MECKLENBURG,07/26/2022,voter,233,DEM,O,NL,M,Age 41 - 65,3,07/27/2022
166288,MECKLENBURG,07/26/2022,voter,235,DEM,B,UN,U,Age 41 - 65,5,07/27/2022
166302,MECKLENBURG,07/26/2022,voter,150,DEM,A,UN,M,Age 41 - 65,1,07/27/2022
166340,MECKLENBURG,07/26/2022,voter,057,DEM,U,UN,U,Age 18 - 25,1,07/27/2022
166341,MECKLENBURG,07/26/2022,voter,211,DEM,U,UN,U,Age 26 - 40,119,07/27/2022
166351,MECKLENBURG,07/26/2022,voter,022,LIB,O,NL,M,Age 26 - 40,2,07/27/2022
166355,MECKLENBURG,07/26/2022,voter,088,REP,W,HL,F,Age 41 - 65,1,07/27/2022
166356,MECKLENBURG,07/26/2022,voter,134,REP,O,HL,U,Age 26 - 40,1,07/27/2022
166362,MECKLENBURG,07/26/2022,voter,106,DEM,A,UN,F,Age 26 - 40,1,07/27/2022
166366,MECKLENBURG,07/26/2022,voter,206,REP,O,HL,M,Age 41 - 65,2,07/27/2022
166369,MECKLENBURG,07/26/2022,voter,046,REP,W,UN,F,Age Over 66,2,07/27/2022
166398,MECKLENBURG,07/26/2022,voter,242,REP,A,NL,F,Age Over 66,2,07/27/2022
166422,MECKLENBURG,07/26/2022,voter,224,UNA,O,UN,M,Age 26 - 40,1,07/27/2022
166423,MECKLENBURG,07/26/2022,voter,151,DEM,M,HL,F,Age 26 - 40,4,07/27/2022
166426,MECKLENBURG,07/26/2022,voter,122,UNA,O,NL,M,Age 41 - 65,9,07/27/2022
166442,MECKLENBURG,07/26/2022,voter,223.1,REP,W,UN,U,Age 18 - 25,1,07/27/2022
166449,MECKLENBURG,07/26/2022,voter,093,DEM,W,UN,F,Age Over 66,6,07/27/2022
166450,MECKLENBURG,07/26/2022,voter,093,DEM,U,NL,F,Age 41 - 65,1,07/27/2022
166452,MECKLENBURG,07/26/2022,voter,046,DEM,W,UN,M,Age Over 66,6,07/27/2022
166501,MECKLENBURG,07/26/2022,voter,222,REP,W,NL,F,Age 18 - 25,14,07/27/2022
166505,MECKLENBURG,07/26/2022,voter,239,LIB,B,UN,U,Age 26 - 40,1,07/27/2022
166535,MECKLENBURG,07/26/2022,voter,150,DEM,O,UN,F,Age 26 - 40,3,07/27/2022
166552,MECKLENBURG,07/26/2022,voter,243,LIB,W,UN,F,Age 26 - 40,1,07/27/2022
166559,MECKLENBURG,07/26/2022,voter,211,UNA,O,NL,M,Age Over 66,4,07/27/2022
166561,MECKLENBURG,07/26/2022,voter,240,REP,U,HL,F,Age 26 - 40,2,07/27/2022
166589,MECKLENBURG,07/26/2022,voter,213,REP,U,HL,F,Age 26 - 40,4,07/27/2022
166604,MECKLENBURG,07/26/2022,voter,079,UNA,U,UN,U,Age 41 - 65,27,07/27/2022
166607,MECKLENBURG,07/26/2022,voter,080,REP,O,NL,F,Age 41 - 65,1,07/27/2022
166608,MECKLENBURG,07/26/2022,voter,232,REP,W,UN,M,Age 18 - 25,6,07/27/2022
166610,MECKLENBURG,07/26/2022,voter,065,DEM,B,UN,F,Age 41 - 65,3,07/27/2022
166614,MECKLENBURG,07/26/2022,voter,004,UNA,U,NL,M,Age 41 - 65,1,07/27/2022
166640,MECKLENBURG,07/26/2022,voter,123,DEM,B,UN,F,Age 26 - 40,44,07/27/2022
166641,MECKLENBURG,07/26/2022,voter,234,DEM,U,UN,M,Age 26 - 40,6,07/27/2022
166657,MECKLENBURG,07/26/2022,voter,097,UNA,A,NL,M,Age 26 - 40,1,07/27/2022
166674,MECKLENBURG,07/26/2022,voter,072,DEM,W,NL,F,Age Over 66,56,07/27/2022
166676,MECKLENBURG,07/26/2022,voter,126,LIB,B,NL,F,Age Over 66,1,07/27/2022
166684,MECKLENBURG,07/26/2022,voter,216,UNA,W,NL,M,Age Over 66,99,07/27/2022
166701,MECKLENBURG,07/26/2022,voter,095,UNA,U,HL,M,Age Over 66,1,07/27/2022
166702,MECKLENBURG,07/26/2022,voter,036,REP,A,NL,F,Age Over 66,1,07/27/2022
166755,MECKLENBURG,07/26/2022,voter,098,DEM,A,NL,M,Age 18 - 25,2,07/27/2022
166759,MECKLENBURG,07/26/2022,voter,218,UNA,O,HL,M,Age 41 - 65,4,07/27/2022
166786,MECKLENBURG,07/26/2022,voter,009,DEM,W,NL,M,Age 18 - 25,27,07/27/2022
166818,MECKLENBURG,07/26/2022,voter,241,DEM,O,HL,M,Age 18 - 25,2,07/27/2022
166860,MECKLENBURG,07/26/2022,voter,069,UNA,U,UN,F,Age 18 - 25,5,07/27/2022
166864,MECKLENBURG,07/26/2022,voter,029,REP,W,NL,M,Age Over 66,18,07/27/2022
166909,MECKLENBURG,07/26/2022,voter,074,UNA,A,NL,M,Age 26 - 40,5,07/27/2022
166917,MECKLENBURG,07/26/2022,voter,025,REP,B,UN,U,Age 41 - 65,1,07/27/2022
166929,MECKLENBURG,07/26/2022,voter,243,UNA,O,HL,M,Age 26 - 40,36,07/27/2022
166934,MECKLENBURG,07/26/2022,voter,082,DEM,B,UN,U,Age 41 - 65,13,07/27/2022
166955,MECKLENBURG,07/26/2022,voter,216,DEM,A,UN,F,Age Over 66,2,07/27/2022
166960,MECKLENBURG,07/26/2022,voter,035,DEM,U,HL,F,Age Over 66,2,07/27/2022
166963,MECKLENBURG,07/26/2022,voter,111,REP,O,UN,F,Age 18 - 25,1,07/27/2022
166964,MECKLENBURG,07/26/2022,voter,117,DEM,B,UN,U,Age 41 - 65,1,07/27/2022
166969,MECKLENBURG,07/26/2022,voter,024,DEM,W,UN,F,Age 41 - 65,8,07/27/2022
166979,MECKLENBURG,07/26/2022,voter,069,UNA,W,NL,M,Invalid Birth Dates,4,07/27/2022
167038,MECKLENBURG,07/26/2022,voter,040,REP,A,UN,M,Age 26 - 40,2,07/27/2022
167044,MECKLENBURG,07/26/2022,voter,015,UNA,A,NL,F,Age 26 - 40,9,07/27/2022
167055,MECKLENBURG,07/26/2022,voter,207,DEM,W,HL,M,Age 26 - 40,2,07/27/2022
167057,MECKLENBURG,07/26/2022,voter,239,UNA,W,NL,F,Age 18 - 25,32,07/27/2022
167060,MECKLENBURG,07/26/2022,voter,086,DEM,B,NL,M,Age 26 - 40,2,07/27/2022
167065,MECKLENBURG,07/26/2022,voter,103,UNA,W,NL,M,Age 26 - 40,135,07/27/2022
167087,MECKLENBURG,07/26/2022,voter,075,UNA,W,UN,U,Age Over 66,1,07/27/2022
167099,MECKLENBURG,07/26/2022,voter,121,UNA,W,NL,F,Age 41 - 65,270,07/27/2022
167101,MECKLENBURG,07/26/2022,voter,006,DEM,U,HL,U,Age 18 - 25,1,07/27/2022
167148,MECKLENBURG,07/26/2022,voter,027,UNA,W,HL,M,Age Over 66,2,07/27/2022
167161,MECKLENBURG,07/26/2022,voter,134,UNA,W,NL,F,Age 41 - 65,368,07/27/2022
167163,MECKLENBURG,07/26/2022,voter,128,LIB,W,NL,M,Age 26 - 40,4,07/27/2022
167172,MECKLENBURG,07/26/2022,voter,120,REP,O,HL,F,Age 26 - 40,1,07/27/2022
167179,MECKLENBURG,07/26/2022,voter,216,UNA,W,UN,F,Age Over 66,18,07/27/2022
167185,MECKLENBURG,07/26/2022,voter,070,DEM,O,HL,F,Age 41 - 65,2,07/27/2022
167189,MECKLENBURG,07/26/2022,voter,030,LIB,W,NL,M,Age 41 - 65,2,07/27/2022
167196,MECKLENBURG,07/26/2022,voter,125,DEM,B,NL,F,Age 26 - 40,47,07/27/2022
167229,MECKLENBURG,07/26/2022,voter,128,DEM,O,HL,F,Age 26 - 40,5,07/27/2022
167242,MECKLENBURG,07/26/2022,voter,061,DEM,O,NL,F,Age 18 - 25,2,07/27/2022
167243,MECKLENBURG,07/26/2022,voter,228,UNA,B,UN,M,Age Over 66,1,07/27/2022
167250,MECKLENBURG,07/26/2022,voter,016,UNA,B,UN,U,Age 18 - 25,1,07/27/2022
167256,MECKLENBURG,07/26/2022,voter,208,REP,U,HL,F,Age 26 - 40,1,07/27/2022
167259,MECKLENBURG,07/26/2022,voter,019,DEM,W,NL,M,Age 18 - 25,9,07/27/2022
167270,MECKLENBURG,07/26/2022,voter,135,UNA,M,HL,M,Age 26 - 40,2,07/27/2022
167271,MECKLENBURG,07/26/2022,voter,240,DEM,W,NL,M,Age Over 66,74,07/27/2022
167280,MECKLENBURG,07/26/2022,voter,216,REP,O,HL,M,Age 26 - 40,4,07/27/2022
167285,MECKLENBURG,07/26/2022,voter,097,UNA,O,UN,M,Age 18 - 25,2,07/27/2022
167292,MECKLENBURG,07/26/2022,voter,151,REP,O,HL,M,Age 41 - 65,3,07/27/2022
167310,MECKLENBURG,07/26/2022,voter,108,REP,W,NL,F,Age 41 - 65,11,07/27/2022
167317,MECKLENBURG,07/26/2022,voter,074,UNA,B,NL,F,Age 26 - 40,21,07/27/2022
167334,MECKLENBURG,07/26/2022,voter,102,REP,B,NL,M,Age 18 - 25,1,07/27/2022
167337,MECKLENBURG,07/26/2022,voter,146,REP,U,UN,M,Age 41 - 65,1,07/27/2022
167341,MECKLENBURG,07/26/2022,voter,133,UNA,B,NL,F,Age 41 - 65,22,07/27/2022
167343,MECKLENBURG,07/26/2022,voter,243,UNA,B,HL,F,Age 18 - 25,1,07/27/2022
167348,MECKLENBURG,07/26/2022,voter,019,DEM,U,UN,U,Age 26 - 40,4,07/27/2022
167349,MECKLENBURG,07/26/2022,voter,228,UNA,B,NL,F,Age 41 - 65,53,07/27/2022
167364,MECKLENBURG,07/26/2022,voter,213,DEM,W,HL,M,Age 26 - 40,1,07/27/2022
167365,MECKLENBURG,07/26/2022,voter,241,REP,W,HL,F,Age 26 - 40,3,07/27/2022
167382,MECKLENBURG,07/26/2022,voter,217,LIB,W,NL,F,Age 41 - 65,3,07/27/2022
167392,MECKLENBURG,07/26/2022,voter,095,DEM,B,NL,M,Age Over 66,32,07/27/2022
167396,MECKLENBURG,07/26/2022,voter,225,REP,O,NL,M,Age 41 - 65,2,07/27/2022
167410,MECKLENBURG,07/26/2022,voter,089,UNA,O,NL,F,Age 26 - 40,5,07/27/2022
167425,MECKLENBURG,07/26/2022,voter,240,REP,O,UN,M,Age Over 66,1,07/27/2022
167432,MECKLENBURG,07/26/2022,voter,024,UNA,B,UN,F,Age 26 - 40,15,07/27/2022
167443,MECKLENBURG,07/26/2022,voter,236,DEM,O,HL,F,Age Over 66,1,07/27/2022
167448,MECKLENBURG,07/26/2022,voter,129,DEM,O,HL,F,Age 41 - 65,11,07/27/2022
167460,MECKLENBURG,07/26/2022,voter,226,UNA,O,HL,F,Age 18 - 25,5,07/27/2022
167461,MECKLENBURG,07/26/2022,voter,010,UNA,W,NL,M,Age Over 66,35,07/27/2022
167478,MECKLENBURG,07/26/2022,voter,139.1,DEM,U,UN,M,Age Over 66,1,07/27/2022
167480,MECKLENBURG,07/26/2022,voter,093,REP,W,NL,M,Age Over 66,105,07/27/2022
167483,MECKLENBURG,07/26/2022,voter,103,REP,W,UN,F,Age 41 - 65,17,07/27/2022
167484,MECKLENBURG,07/26/2022,voter,211,UNA,B,HL,F,Age 41 - 65,1,07/27/2022
167485,MECKLENBURG,07/26/2022,voter,118,DEM,U,HL,M,Age 26 - 40,1,07/27/2022
167489,MECKLENBURG,07/26/2022,voter,137,DEM,O,UN,F,Age 41 - 65,4,07/27/2022
167510,MECKLENBURG,07/26/2022,voter,135,REP,W,HL,F,Age 26 - 40,2,07/27/2022
167523,MECKLENBURG,07/26/2022,voter,135,UNA,M,UN,M,Age 26 - 40,1,07/27/2022
167524,MECKLENBURG,07/26/2022,voter,151,UNA,I,NL,F,Age 26 - 40,1,07/27/2022
167535,MECKLENBURG,07/26/2022,voter,066,UNA,O,HL,F,Age 41 - 65,1,07/27/2022
167536,MECKLENBURG,07/26/2022,voter,234,REP,O,NL,F,Age Over 66,1,07/27/2022
167553,MECKLENBURG,07/26/2022,voter,087,DEM,B,UN,M,Age 41 - 65,17,07/27/2022
167562,MECKLENBURG,07/26/2022,voter,146,UNA,U,NL,U,Age 26 - 40,1,07/27/2022
167571,MECKLENBURG,07/26/2022,voter,148,DEM,W,NL,M,Age 18 - 25,61,07/27/2022
167573,MECKLENBURG,07/26/2022,voter,236,DEM,I,NL,F,Age Over 66,2,07/27/2022
167602,MECKLENBURG,07/26/2022,voter,068,UNA,U,HL,F,Age Over 66,1,07/27/2022
167616,MECKLENBURG,07/26/2022,voter,123,UNA,U,UN,M,Age Over 66,2,07/27/2022
167617,MECKLENBURG,07/26/2022,voter,013,DEM,U,NL,F,Age 26 - 40,2,07/27/2022
167621,MECKLENBURG,07/26/2022,voter,055,UNA,O,HL,F,Age 26 - 40,2,07/27/2022
167630,MECKLENBURG,07/26/2022,voter,101,DEM,W,UN,U,Age 41 - 65,1,07/27/2022
167633,MECKLENBURG,07/26/2022,voter,007,UNA,M,NL,F,Age 26 - 40,1,07/27/2022
167647,MECKLENBURG,07/26/2022,voter,065,DEM,B,NL,M,Age 41 - 65,9,07/27/2022
167648,MECKLENBURG,07/26/2022,voter,230,UNA,A,UN,M,Age 41 - 65,21,07/27/2022
167650,MECKLENBURG,07/26/2022,voter,114,DEM,B,UN,M,Age 41 - 65,5,07/27/2022
167658,MECKLENBURG,07/26/2022,voter,236,UNA,W,HL,F,Age 41 - 65,4,07/27/2022
167677,MECKLENBURG,07/26/2022,voter,227,UNA,W,HL,F,Age 41 - 65,14,07/27/2022
167694,MECKLENBURG,07/26/2022,voter,120,DEM,W,NL,M,Age 18 - 25,8,07/27/2022
167699,MECKLENBURG,07/26/2022,voter,053,DEM,B,NL,F,Age 41 - 65,431,07/27/2022
167707,MECKLENBURG,07/26/2022,voter,063,DEM,M,NL,F,Age 26 - 40,1,07/27/2022
167712,MECKLENBURG,07/26/2022,voter,100,UNA,W,NL,U,Age 18 - 25,1,07/27/2022
167729,MECKLENBURG,07/26/2022,voter,204.1,DEM,B,NL,F,Invalid Birth Dates,3,07/27/2022
167732,MECKLENBURG,07/26/2022,voter,202,UNA,W,UN,F,Age 41 - 65,109,07/27/2022
167738,MECKLENBURG,07/26/2022,voter,202,UNA,A,NL,M,Age 26 - 40,3,07/27/2022
167777,MECKLENBURG,07/26/2022,voter,005,REP,A,NL,U,Age Over 66,1,07/27/2022
167799,MECKLENBURG,07/26/2022,voter,135,UNA,A,NL,M,Age 18 - 25,5,07/27/2022
167806,MECKLENBURG,07/26/2022,voter,230,REP,W,UN,F,Age 41 - 65,22,07/27/2022
167842,MECKLENBURG,07/26/2022,voter,150,REP,A,NL,M,Age 26 - 40,3,07/27/2022
167854,MECKLENBURG,07/26/2022,voter,139.1,UNA,A,UN,U,Age 41 - 65,3,07/27/2022
167855,MECKLENBURG,07/26/2022,voter,033,UNA,A,NL,F,Age 26 - 40,6,07/27/2022
167862,MECKLENBURG,07/26/2022,voter,207,DEM,W,NL,M,Age 41 - 65,154,07/27/2022
167863,MECKLENBURG,07/26/2022,voter,148,DEM,U,NL,F,Age 26 - 40,3,07/27/2022
167878,MECKLENBURG,07/26/2022,voter,077,DEM,O,HL,M,Age Over 66,3,07/27/2022
167881,MECKLENBURG,07/26/2022,voter,213,DEM,O,NL,M,Age 18 - 25,5,07/27/2022
167891,MECKLENBURG,07/26/2022,voter,217,DEM,O,UN,F,Age 18 - 25,1,07/27/2022
167896,MECKLENBURG,07/26/2022,voter,122,REP,B,NL,F,Age 26 - 40,10,07/27/2022
167903,MECKLENBURG,07/26/2022,voter,138,DEM,U,UN,U,Age 41 - 65,30,07/27/2022
167917,MECKLENBURG,07/26/2022,voter,076,REP,U,UN,F,Age 41 - 65,2,07/27/2022
167964,MECKLENBURG,07/26/2022,voter,058,DEM,O,UN,F,Age 26 - 40,2,07/27/2022
167971,MECKLENBURG,07/26/2022,voter,015,REP,M,NL,F,Age 18 - 25,1,07/27/2022
167977,MECKLENBURG,07/26/2022,voter,062,UNA,I,UN,F,Age 41 - 65,1,07/27/2022
167981,MECKLENBURG,07/26/2022,voter,225,DEM,U,UN,U,Age 26 - 40,15,07/27/2022
167982,MECKLENBURG,07/26/2022,voter,017,DEM,M,NL,F,Age 26 - 40,7,07/27/2022
168008,MECKLENBURG,07/26/2022,voter,076,REP,W,UN,M,Age 18 - 25,3,07/27/2022
168034,MECKLENBURG,07/26/2022,voter,102,DEM,I,HL,F,Age 41 - 65,1,07/27/2022
168078,MECKLENBURG,07/26/2022,voter,232,UNA,W,UN,M,Age Over 66,13,07/27/2022
168092,MECKLENBURG,07/26/2022,voter,045,DEM,U,UN,F,Age 41 - 65,4,07/27/2022
168158,MECKLENBURG,07/26/2022,voter,094,DEM,W,HL,M,Age 18 - 25,2,07/27/2022
168162,MECKLENBURG,07/26/2022,voter,204.1,UNA,B,NL,U,Age 26 - 40,3,07/27/2022
168176,MECKLENBURG,07/26/2022,voter,128,LIB,W,NL,F,Age 41 - 65,3,07/27/2022
168178,MECKLENBURG,07/26/2022,voter,026,REP,B,UN,M,Age 41 - 65,3,07/27/2022
168190,MECKLENBURG,07/26/2022,voter,098,UNA,W,UN,M,Age 18 - 25,3,07/27/2022
168194,MECKLENBURG,07/26/2022,voter,043,REP,U,HL,M,Age 26 - 40,1,07/27/2022
168206,MECKLENBURG,07/26/2022,voter,122,UNA,B,UN,F,Age 26 - 40,19,07/27/2022
168216,MECKLENBURG,07/26/2022,voter,080,LIB,A,NL,M,Age 41 - 65,1,07/27/2022
168239,MECKLENBURG,07/26/2022,voter,095,UNA,O,NL,F,Age 18 - 25,1,07/27/2022
168241,MECKLENBURG,07/26/2022,voter,061,UNA,A,NL,M,Age Over 66,2,07/27/2022
168263,MECKLENBURG,07/26/2022,voter,020,DEM,B,UN,U,Age 41 - 65,1,07/27/2022
168267,MECKLENBURG,07/26/2022,voter,088,UNA,U,HL,M,Age 26 - 40,3,07/27/2022
168274,MECKLENBURG,07/26/2022,voter,007,DEM,M,NL,F,Age 26 - 40,1,07/27/2022
168316,MECKLENBURG,07/26/2022,voter,209,DEM,M,NL,M,Age 41 - 65,2,07/27/2022
168327,MECKLENBURG,07/26/2022,voter,083,DEM,W,NL,F,Age 18 - 25,10,07/27/2022
168333,MECKLENBURG,07/26/2022,voter,235,REP,A,NL,F,Age Over 66,1,07/27/2022
168338,MECKLENBURG,07/26/2022,voter,211,UNA,U,UN,U,Age Over 66,8,07/27/2022
168342,MECKLENBURG,07/26/2022,voter,108,DEM,U,HL,M,Age 18 - 25,9,07/27/2022
168344,MECKLENBURG,07/26/2022,voter,236,REP,B,NL,M,Age 18 - 25,1,07/27/2022
168356,MECKLENBURG,07/26/2022,voter,010,UNA,W,NL,U,Age 26 - 40,5,07/27/2022
168362,MECKLENBURG,07/26/2022,voter,030,DEM,O,NL,F,Age 26 - 40,8,07/27/2022
168364,MECKLENBURG,07/26/2022,voter,093,UNA,U,HL,M,Invalid Birth Dates,1,07/27/2022
168370,MECKLENBURG,07/26/2022,voter,148,UNA,W,UN,F,Invalid Birth Dates,1,07/27/2022
168383,MECKLENBURG,07/26/2022,voter,080,DEM,B,UN,F,Age 26 - 40,74,07/27/2022
168394,MECKLENBURG,07/26/2022,voter,028,REP,B,UN,M,Age 26 - 40,2,07/27/2022
168399,MECKLENBURG,07/26/2022,voter,105,DEM,O,HL,M,Age 41 - 65,7,07/27/2022
168417,MECKLENBURG,07/26/2022,voter,023,DEM,U,NL,F,Age 41 - 65,1,07/27/2022
168420,MECKLENBURG,07/26/2022,voter,013,DEM,B,UN,F,Age 41 - 65,50,07/27/2022
168422,MECKLENBURG,07/26/2022,voter,121,UNA,M,NL,F,Age 41 - 65,1,07/27/2022
168424,MECKLENBURG,07/26/2022,voter,123,UNA,W,HL,M,Age 26 - 40,1,07/27/2022
168426,MECKLENBURG,07/26/2022,voter,052,REP,M,UN,M,Age 26 - 40,1,07/27/2022
168444,MECKLENBURG,07/26/2022,voter,016,DEM,B,NL,F,Invalid Birth Dates,1,07/27/2022
168445,MECKLENBURG,07/26/2022,voter,089,UNA,M,NL,F,Age 18 - 25,3,07/27/2022
168451,MECKLENBURG,07/26/2022,voter,101,DEM,U,UN,U,Age Over 66,3,07/27/2022
168452,MECKLENBURG,07/26/2022,voter,089,DEM,B,NL,U,Age 18 - 25,2,07/27/2022
168459,MECKLENBURG,07/26/2022,voter,099,UNA,B,NL,F,Age 18 - 25,35,07/27/2022
168462,MECKLENBURG,07/26/2022,voter,203,UNA,B,UN,M,Age 18 - 25,22,07/27/2022
168465,MECKLENBURG,07/26/2022,voter,042,UNA,O,UN,F,Age Over 66,1,07/27/2022
168466,MECKLENBURG,07/26/2022,voter,098,DEM,U,UN,M,Age 41 - 65,6,07/27/2022
168475,MECKLENBURG,07/26/2022,voter,047,UNA,U,HL,F,Age Over 66,1,07/27/2022
168516,MECKLENBURG,07/26/2022,voter,046,REP,W,NL,F,Age 18 - 25,3,07/27/2022
168519,MECKLENBURG,07/26/2022,voter,040,UNA,B,UN,U,Age 18 - 25,3,07/27/2022
168538,MECKLENBURG,07/26/2022,voter,222,DEM,W,NL,M,Age 41 - 65,48,07/27/2022
168548,MECKLENBURG,07/26/2022,voter,123,UNA,A,NL,F,Age 18 - 25,1,07/27/2022
168561,MECKLENBURG,07/26/2022,voter,202,REP,U,UN,M,Age 41 - 65,3,07/27/2022
