,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
595988,RANDOLPH,11/07/2023,voter,AE,REP,U,UN,F,Age Over 66,1,11/27/2023
595991,RANDOLPH,11/07/2023,voter,AW,UNA,A,NL,F,Age 41 - 65,2,11/27/2023
596238,RANDOLPH,11/07/2023,voter,,DEM,P,HL,F,Age 41 - 65,1,11/27/2023
596350,RANDOLPH,11/07/2023,voter,DR,REP,U,UN,U,Age 18 - 25,5,11/27/2023
596352,RANDOLPH,11/07/2023,voter,UG,UNA,U,UN,U,Age 18 - 25,24,11/27/2023
596414,RANDOLPH,11/07/2023,voter,AR,UNA,W,HL,M,Age 26 - 40,2,11/27/2023
596445,RANDOLPH,11/07/2023,voter,UG,UNA,U,UN,M,Age 26 - 40,4,11/27/2023
596472,RANDOLPH,11/07/2023,voter,DR,DEM,W,HL,F,Age 41 - 65,1,11/27/2023
596507,RANDOLPH,11/07/2023,voter,SE,DEM,B,UN,F,Age 26 - 40,2,11/27/2023
596613,RANDOLPH,11/07/2023,voter,AN,REP,O,HL,M,Age 26 - 40,8,11/27/2023
596636,RANDOLPH,11/07/2023,voter,AE,DEM,O,NL,M,Age 41 - 65,3,11/27/2023
596834,RANDOLPH,11/07/2023,voter,SE,UNA,W,NL,M,Age 26 - 40,28,11/27/2023
596983,RANDOLPH,11/07/2023,voter,TR,UNA,A,UN,M,Age 41 - 65,1,11/27/2023
597057,RANDOLPH,11/07/2023,voter,AW,DEM,W,HL,M,Age Over 66,1,11/27/2023
597163,RANDOLPH,11/07/2023,voter,RN,DEM,O,UN,F,Age 18 - 25,2,11/27/2023
597227,RANDOLPH,11/07/2023,voter,AW,REP,O,NL,M,Age Over 66,1,11/27/2023
597234,RANDOLPH,11/07/2023,voter,AR,UNA,W,UN,U,Age 26 - 40,2,11/27/2023
597276,RANDOLPH,11/07/2023,voter,AE,REP,U,UN,U,Age Over 66,8,11/27/2023
597366,RANDOLPH,11/07/2023,voter,RM,UNA,B,UN,F,Age 18 - 25,6,11/27/2023
597560,RANDOLPH,11/07/2023,voter,AN,REP,I,UN,F,Age 18 - 25,1,11/27/2023
597677,RANDOLPH,11/07/2023,voter,DR,REP,U,UN,U,Age Over 66,4,11/27/2023
597683,RANDOLPH,11/07/2023,voter,,DEM,W,NL,F,Age Over 66,54,11/27/2023
597724,RANDOLPH,11/07/2023,voter,LC,UNA,U,UN,F,Age 41 - 65,2,11/27/2023
597782,RANDOLPH,11/07/2023,voter,TR,UNA,O,UN,F,Age 18 - 25,1,11/27/2023
597799,RANDOLPH,11/07/2023,voter,ST,UNA,U,HL,M,Age Over 66,1,11/27/2023
597968,RANDOLPH,11/07/2023,voter,TR,UNA,A,NL,F,Age 26 - 40,4,11/27/2023
598056,RANDOLPH,11/07/2023,voter,,REP,O,UN,F,Age 26 - 40,1,11/27/2023
598118,RANDOLPH,11/07/2023,voter,SO,LIB,W,NL,F,Age 26 - 40,1,11/27/2023
598295,RANDOLPH,11/07/2023,voter,,REP,W,UN,M,Age 41 - 65,120,11/27/2023
598308,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,U,Age 41 - 65,1,11/27/2023
598311,RANDOLPH,11/07/2023,voter,LC,REP,I,NL,M,Age 26 - 40,1,11/27/2023
598339,RANDOLPH,11/07/2023,voter,SW,UNA,W,UN,F,Age 26 - 40,25,11/27/2023
598387,RANDOLPH,11/07/2023,voter,DR,UNA,W,HL,F,Age Over 66,1,11/27/2023
598486,RANDOLPH,11/07/2023,voter,DR,REP,W,UN,U,Age Over 66,3,11/27/2023
598502,RANDOLPH,11/07/2023,voter,AE,GRE,W,UN,F,Age 18 - 25,1,11/27/2023
598528,RANDOLPH,11/07/2023,voter,AN,REP,W,NL,M,Age 18 - 25,8,11/27/2023
598530,RANDOLPH,11/07/2023,voter,GR,UNA,W,NL,F,Age 41 - 65,139,11/27/2023
598569,RANDOLPH,11/07/2023,voter,NM,UNA,W,HL,F,Age 41 - 65,1,11/27/2023
598588,RANDOLPH,11/07/2023,voter,AW,DEM,B,UN,F,Age 26 - 40,6,11/27/2023
598643,RANDOLPH,11/07/2023,voter,AR,DEM,W,NL,U,Age 41 - 65,1,11/27/2023
598746,RANDOLPH,11/07/2023,voter,AN,UNA,B,NL,U,Age 26 - 40,1,11/27/2023
598757,RANDOLPH,11/07/2023,voter,TR,DEM,O,HL,M,Age 18 - 25,3,11/27/2023
598969,RANDOLPH,11/07/2023,voter,,LIB,W,UN,U,Age Over 66,1,11/27/2023
598991,RANDOLPH,11/07/2023,voter,RN,DEM,W,NL,U,Age 18 - 25,2,11/27/2023
599027,RANDOLPH,11/07/2023,voter,AW,REP,W,NL,U,Age 26 - 40,1,11/27/2023
599107,RANDOLPH,11/07/2023,voter,AW,UNA,I,NL,M,Age 41 - 65,1,11/27/2023
599177,RANDOLPH,11/07/2023,voter,SO,DEM,U,UN,U,Age 41 - 65,4,11/27/2023
599227,RANDOLPH,11/07/2023,voter,AN,REP,O,NL,F,Age 26 - 40,1,11/27/2023
599256,RANDOLPH,11/07/2023,voter,DR,REP,B,NL,M,Age Over 66,2,11/27/2023
599363,RANDOLPH,11/07/2023,voter,AR,NLB,W,UN,F,Age 26 - 40,1,11/27/2023
599368,RANDOLPH,11/07/2023,voter,AS,DEM,O,HL,F,Age 18 - 25,5,11/27/2023
599565,RANDOLPH,11/07/2023,voter,AE,REP,W,UN,M,Age 41 - 65,38,11/27/2023
599571,RANDOLPH,11/07/2023,voter,BC,REP,U,UN,M,Age 18 - 25,2,11/27/2023
599676,RANDOLPH,11/07/2023,voter,TR,UNA,W,UN,U,Age 26 - 40,1,11/27/2023
599747,RANDOLPH,11/07/2023,voter,AR,REP,A,NL,M,Age 26 - 40,3,11/27/2023
599765,RANDOLPH,11/07/2023,voter,AE,DEM,W,UN,F,Age 26 - 40,10,11/27/2023
599842,RANDOLPH,11/07/2023,voter,GR,UNA,U,HL,M,Age 41 - 65,2,11/27/2023
599964,RANDOLPH,11/07/2023,voter,LB,LIB,W,NL,M,Age 26 - 40,4,11/27/2023
599972,RANDOLPH,11/07/2023,voter,AN,UNA,U,UN,M,Age 41 - 65,4,11/27/2023
600004,RANDOLPH,11/07/2023,voter,SO,UNA,U,HL,F,Age 26 - 40,2,11/27/2023
600100,RANDOLPH,11/07/2023,voter,SE,REP,W,NL,U,Age 26 - 40,1,11/27/2023
600189,RANDOLPH,11/07/2023,voter,AW,UNA,W,UN,F,Age Over 66,12,11/27/2023
600331,RANDOLPH,11/07/2023,voter,AR,UNA,B,UN,M,Age 18 - 25,2,11/27/2023
600355,RANDOLPH,11/07/2023,voter,LC,UNA,W,UN,F,Age 18 - 25,21,11/27/2023
600357,RANDOLPH,11/07/2023,voter,LB,UNA,B,UN,M,Age 26 - 40,7,11/27/2023
600390,RANDOLPH,11/07/2023,voter,TR,UNA,O,NL,M,Age 41 - 65,3,11/27/2023
600447,RANDOLPH,11/07/2023,voter,AW,UNA,W,NL,F,Age Over 66,28,11/27/2023
600489,RANDOLPH,11/07/2023,voter,TR,UNA,W,UN,F,Age 41 - 65,26,11/27/2023
600606,RANDOLPH,11/07/2023,voter,AW,UNA,W,NL,M,Age 26 - 40,26,11/27/2023
600711,RANDOLPH,11/07/2023,voter,AS,DEM,O,HL,M,Age 18 - 25,8,11/27/2023
600712,RANDOLPH,11/07/2023,voter,ST,DEM,U,HL,M,Age 41 - 65,2,11/27/2023
600761,RANDOLPH,11/07/2023,voter,AR,DEM,W,UN,F,Age Over 66,7,11/27/2023
600805,RANDOLPH,11/07/2023,voter,RN,UNA,W,UN,M,Age Over 66,19,11/27/2023
600947,RANDOLPH,11/07/2023,voter,RM,REP,W,HL,F,Age 41 - 65,1,11/27/2023
600988,RANDOLPH,11/07/2023,voter,DR,REP,I,UN,F,Age 41 - 65,1,11/27/2023
601011,RANDOLPH,11/07/2023,voter,GR,DEM,B,NL,F,Age 26 - 40,10,11/27/2023
601061,RANDOLPH,11/07/2023,voter,SW,UNA,O,HL,M,Age 18 - 25,1,11/27/2023
601076,RANDOLPH,11/07/2023,voter,DR,REP,W,NL,F,Age 41 - 65,167,11/27/2023
601138,RANDOLPH,11/07/2023,voter,SE,UNA,W,NL,F,Age 18 - 25,9,11/27/2023
601161,RANDOLPH,11/07/2023,voter,NM,UNA,U,NL,M,Age 18 - 25,1,11/27/2023
601264,RANDOLPH,11/07/2023,voter,AW,REP,A,UN,M,Age 41 - 65,1,11/27/2023
601396,RANDOLPH,11/07/2023,voter,TR,UNA,B,UN,U,Age 26 - 40,2,11/27/2023
601539,RANDOLPH,11/07/2023,voter,DR,DEM,W,UN,M,Age Over 66,4,11/27/2023
601549,RANDOLPH,11/07/2023,voter,AE,LIB,W,NL,M,Age 26 - 40,2,11/27/2023
601558,RANDOLPH,11/07/2023,voter,AN,REP,U,UN,U,Age 26 - 40,12,11/27/2023
601653,RANDOLPH,11/07/2023,voter,AE,UNA,W,NL,F,Age 26 - 40,27,11/27/2023
601713,RANDOLPH,11/07/2023,voter,RN,REP,W,UN,F,Age 41 - 65,50,11/27/2023
601763,RANDOLPH,11/07/2023,voter,SE,REP,U,UN,U,Age 41 - 65,7,11/27/2023
601932,RANDOLPH,11/07/2023,voter,SO,DEM,U,UN,U,Age 18 - 25,1,11/27/2023
601984,RANDOLPH,11/07/2023,voter,RN,UNA,U,NL,F,Age Over 66,1,11/27/2023
602004,RANDOLPH,11/07/2023,voter,AR,UNA,M,NL,F,Age 41 - 65,1,11/27/2023
602244,RANDOLPH,11/07/2023,voter,UG,LIB,U,NL,M,Age 26 - 40,1,11/27/2023
602423,RANDOLPH,11/07/2023,voter,TB,UNA,W,NL,M,Age 26 - 40,47,11/27/2023
602469,RANDOLPH,11/07/2023,voter,AR,UNA,O,NL,F,Age 41 - 65,3,11/27/2023
602500,RANDOLPH,11/07/2023,voter,RM,DEM,W,HL,F,Age 18 - 25,4,11/27/2023
602510,RANDOLPH,11/07/2023,voter,AW,REP,W,NL,M,Age 18 - 25,17,11/27/2023
602512,RANDOLPH,11/07/2023,voter,TR,UNA,A,NL,F,Age 41 - 65,1,11/27/2023
602587,RANDOLPH,11/07/2023,voter,AR,DEM,M,HL,M,Age 18 - 25,1,11/27/2023
602633,RANDOLPH,11/07/2023,voter,AN,UNA,U,HL,M,Age 41 - 65,3,11/27/2023
602731,RANDOLPH,11/07/2023,voter,AR,DEM,W,NL,U,Age 18 - 25,1,11/27/2023
602787,RANDOLPH,11/07/2023,voter,TR,DEM,O,HL,F,Age Over 66,1,11/27/2023
602816,RANDOLPH,11/07/2023,voter,AE,DEM,U,UN,F,Age 26 - 40,2,11/27/2023
602891,RANDOLPH,11/07/2023,voter,TB,UNA,U,HL,M,Age 41 - 65,1,11/27/2023
602925,RANDOLPH,11/07/2023,voter,AS,DEM,B,UN,M,Age 41 - 65,8,11/27/2023
603000,RANDOLPH,11/07/2023,voter,SE,DEM,W,NL,M,Age 41 - 65,16,11/27/2023
603034,RANDOLPH,11/07/2023,voter,AS,UNA,O,HL,F,Age 18 - 25,7,11/27/2023
603108,RANDOLPH,11/07/2023,voter,RN,REP,U,UN,U,Age 26 - 40,7,11/27/2023
603118,RANDOLPH,11/07/2023,voter,AN,DEM,I,UN,F,Age 26 - 40,1,11/27/2023
603244,RANDOLPH,11/07/2023,voter,AE,LIB,O,HL,F,Age 26 - 40,1,11/27/2023
603574,RANDOLPH,11/07/2023,voter,RM,REP,U,UN,M,Age Over 66,2,11/27/2023
603688,RANDOLPH,11/07/2023,voter,RN,DEM,B,NL,F,Age 41 - 65,16,11/27/2023
603725,RANDOLPH,11/07/2023,voter,AW,DEM,B,UN,U,Age Over 66,1,11/27/2023
603798,RANDOLPH,11/07/2023,voter,TR,REP,I,UN,M,Age 41 - 65,1,11/27/2023
603802,RANDOLPH,11/07/2023,voter,RM,REP,U,UN,U,Age 26 - 40,13,11/27/2023
603814,RANDOLPH,11/07/2023,voter,AN,NLB,B,UN,F,Age 26 - 40,1,11/27/2023
603846,RANDOLPH,11/07/2023,voter,SO,REP,W,UN,F,Age 18 - 25,33,11/27/2023
603852,RANDOLPH,11/07/2023,voter,SE,REP,W,HL,F,Age 26 - 40,1,11/27/2023
603871,RANDOLPH,11/07/2023,voter,TR,UNA,B,UN,F,Age 26 - 40,1,11/27/2023
603891,RANDOLPH,11/07/2023,voter,AW,UNA,U,UN,M,Age 18 - 25,6,11/27/2023
603897,RANDOLPH,11/07/2023,voter,AN,UNA,O,HL,M,Age 18 - 25,17,11/27/2023
604009,RANDOLPH,11/07/2023,voter,AW,REP,O,HL,F,Age 41 - 65,1,11/27/2023
604032,RANDOLPH,11/07/2023,voter,RN,UNA,U,UN,M,Age Over 66,1,11/27/2023
604045,RANDOLPH,11/07/2023,voter,RN,REP,U,UN,M,Age Over 66,1,11/27/2023
604102,RANDOLPH,11/07/2023,voter,AR,DEM,B,UN,F,Age Over 66,6,11/27/2023
604104,RANDOLPH,11/07/2023,voter,,UNA,W,UN,M,Age 41 - 65,26,11/27/2023
604118,RANDOLPH,11/07/2023,voter,RN,LIB,B,UN,F,Age Over 66,1,11/27/2023
604195,RANDOLPH,11/07/2023,voter,TR,REP,W,UN,U,Age Over 66,1,11/27/2023
604212,RANDOLPH,11/07/2023,voter,AR,LIB,W,NL,F,Age 41 - 65,1,11/27/2023
604291,RANDOLPH,11/07/2023,voter,GR,REP,O,UN,M,Age 41 - 65,1,11/27/2023
604294,RANDOLPH,11/07/2023,voter,NM,REP,U,UN,M,Age 41 - 65,2,11/27/2023
604324,RANDOLPH,11/07/2023,voter,AR,UNA,B,NL,F,Age 41 - 65,3,11/27/2023
604498,RANDOLPH,11/07/2023,voter,TR,UNA,W,NL,M,Age 18 - 25,37,11/27/2023
604593,RANDOLPH,11/07/2023,voter,RM,DEM,W,NL,M,Age 26 - 40,10,11/27/2023
604712,RANDOLPH,11/07/2023,voter,SE,DEM,W,UN,M,Age 18 - 25,2,11/27/2023
604777,RANDOLPH,11/07/2023,voter,TT,UNA,O,HL,F,Age 41 - 65,1,11/27/2023
604887,RANDOLPH,11/07/2023,voter,RN,DEM,U,HL,U,Age 26 - 40,1,11/27/2023
604917,RANDOLPH,11/07/2023,voter,AR,DEM,O,NL,M,Age Over 66,2,11/27/2023
604991,RANDOLPH,11/07/2023,voter,AE,UNA,O,NL,F,Age 18 - 25,3,11/27/2023
605139,RANDOLPH,11/07/2023,voter,NM,UNA,A,UN,F,Age 41 - 65,1,11/27/2023
605179,RANDOLPH,11/07/2023,voter,AR,DEM,W,NL,U,Age 26 - 40,4,11/27/2023
605198,RANDOLPH,11/07/2023,voter,RN,REP,W,UN,M,Age Over 66,19,11/27/2023
605246,RANDOLPH,11/07/2023,voter,LB,UNA,I,NL,F,Age 26 - 40,1,11/27/2023
605248,RANDOLPH,11/07/2023,voter,AE,REP,B,UN,M,Age 26 - 40,3,11/27/2023
605249,RANDOLPH,11/07/2023,voter,SO,REP,W,UN,F,Age 18 - 25,13,11/27/2023
605472,RANDOLPH,11/07/2023,voter,BC,LIB,W,UN,F,Age 41 - 65,3,11/27/2023
605549,RANDOLPH,11/07/2023,voter,TB,REP,W,NL,M,Age 18 - 25,40,11/27/2023
605764,RANDOLPH,11/07/2023,voter,AE,REP,O,UN,M,Age 26 - 40,3,11/27/2023
605775,RANDOLPH,11/07/2023,voter,DR,DEM,W,UN,F,Age 41 - 65,12,11/27/2023
605842,RANDOLPH,11/07/2023,voter,SE,REP,W,UN,F,Age Over 66,4,11/27/2023
606130,RANDOLPH,11/07/2023,voter,TR,UNA,W,UN,F,Age 18 - 25,11,11/27/2023
606493,RANDOLPH,11/07/2023,voter,UG,DEM,W,UN,U,Age 41 - 65,1,11/27/2023
606675,RANDOLPH,11/07/2023,voter,AE,UNA,O,NL,M,Age 26 - 40,2,11/27/2023
606774,RANDOLPH,11/07/2023,voter,RN,UNA,O,HL,F,Age 41 - 65,3,11/27/2023
606899,RANDOLPH,11/07/2023,voter,RN,DEM,A,UN,F,Age 41 - 65,1,11/27/2023
606918,RANDOLPH,11/07/2023,voter,LC,UNA,A,NL,M,Age 26 - 40,2,11/27/2023
607059,RANDOLPH,11/07/2023,voter,GR,REP,B,NL,F,Age 41 - 65,1,11/27/2023
607115,RANDOLPH,11/07/2023,voter,RN,REP,W,NL,M,Age 41 - 65,300,11/27/2023
607194,RANDOLPH,11/07/2023,voter,TT,UNA,W,NL,M,Age 18 - 25,47,11/27/2023
607278,RANDOLPH,11/07/2023,voter,NM,REP,W,UN,U,Age Over 66,5,11/27/2023
607367,RANDOLPH,11/07/2023,voter,LB,REP,B,NL,M,Age 41 - 65,1,11/27/2023
607374,RANDOLPH,11/07/2023,voter,AE,DEM,A,NL,M,Age 26 - 40,1,11/27/2023
607403,RANDOLPH,11/07/2023,voter,SW,REP,B,NL,F,Age 26 - 40,1,11/27/2023
607565,RANDOLPH,11/07/2023,voter,UG,REP,O,UN,F,Age 26 - 40,1,11/27/2023
607676,RANDOLPH,11/07/2023,voter,AN,DEM,W,NL,M,Age 26 - 40,6,11/27/2023
607692,RANDOLPH,11/07/2023,voter,AN,REP,U,NL,M,Age 18 - 25,1,11/27/2023
607893,RANDOLPH,11/07/2023,voter,LB,DEM,B,NL,M,Age 26 - 40,12,11/27/2023
607949,RANDOLPH,11/07/2023,voter,SW,REP,A,NL,M,Age 41 - 65,1,11/27/2023
608042,RANDOLPH,11/07/2023,voter,GR,UNA,W,UN,F,Age 41 - 65,72,11/27/2023
608062,RANDOLPH,11/07/2023,voter,AE,DEM,B,NL,M,Age 18 - 25,3,11/27/2023
608333,RANDOLPH,11/07/2023,voter,TR,REP,O,HL,M,Age 26 - 40,1,11/27/2023
608567,RANDOLPH,11/07/2023,voter,AN,REP,O,HL,M,Age 26 - 40,4,11/27/2023
608793,RANDOLPH,11/07/2023,voter,,DEM,W,NL,M,Age 41 - 65,13,11/27/2023
608826,RANDOLPH,11/07/2023,voter,TT,UNA,W,UN,U,Age 26 - 40,3,11/27/2023
608861,RANDOLPH,11/07/2023,voter,TT,UNA,B,UN,F,Age 18 - 25,3,11/27/2023
608875,RANDOLPH,11/07/2023,voter,AR,REP,W,NL,U,Age 41 - 65,13,11/27/2023
609035,RANDOLPH,11/07/2023,voter,NM,UNA,W,NL,F,Age Over 66,53,11/27/2023
609129,RANDOLPH,11/07/2023,voter,AN,REP,W,UN,U,Age 26 - 40,1,11/27/2023
609239,RANDOLPH,11/07/2023,voter,RN,DEM,O,NL,F,Age 41 - 65,1,11/27/2023
609281,RANDOLPH,11/07/2023,voter,TB,REP,W,UN,U,Age 26 - 40,1,11/27/2023
609330,RANDOLPH,11/07/2023,voter,AR,UNA,O,NL,M,Age 18 - 25,2,11/27/2023
609362,RANDOLPH,11/07/2023,voter,LB,UNA,O,UN,M,Age 26 - 40,1,11/27/2023
609382,RANDOLPH,11/07/2023,voter,LB,DEM,U,UN,U,Age Over 66,3,11/27/2023
609569,RANDOLPH,11/07/2023,voter,TR,DEM,U,UN,F,Age 18 - 25,1,11/27/2023
609698,RANDOLPH,11/07/2023,voter,AN,UNA,W,NL,M,Age 26 - 40,28,11/27/2023
609750,RANDOLPH,11/07/2023,voter,SO,DEM,B,NL,F,Age 18 - 25,2,11/27/2023
609770,RANDOLPH,11/07/2023,voter,UG,DEM,O,HL,M,Age 18 - 25,3,11/27/2023
609772,RANDOLPH,11/07/2023,voter,SE,UNA,U,UN,M,Age 41 - 65,1,11/27/2023
609933,RANDOLPH,11/07/2023,voter,DR,REP,I,NL,F,Age 26 - 40,1,11/27/2023
609967,RANDOLPH,11/07/2023,voter,RM,REP,W,NL,M,Age Over 66,136,11/27/2023
609989,RANDOLPH,11/07/2023,voter,LC,DEM,W,HL,M,Age 41 - 65,1,11/27/2023
610176,RANDOLPH,11/07/2023,voter,TR,UNA,O,UN,F,Age 26 - 40,1,11/27/2023
610425,RANDOLPH,11/07/2023,voter,AR,REP,U,UN,U,Age 26 - 40,8,11/27/2023
610429,RANDOLPH,11/07/2023,voter,RN,DEM,W,NL,F,Age Over 66,66,11/27/2023
610512,RANDOLPH,11/07/2023,voter,RN,UNA,M,HL,F,Age 41 - 65,1,11/27/2023
610529,RANDOLPH,11/07/2023,voter,AS,REP,U,UN,F,Age 41 - 65,1,11/27/2023
610533,RANDOLPH,11/07/2023,voter,AW,UNA,W,NL,M,Age Over 66,45,11/27/2023
610776,RANDOLPH,11/07/2023,voter,UG,REP,W,NL,M,Age 26 - 40,61,11/27/2023
610818,RANDOLPH,11/07/2023,voter,AE,UNA,O,UN,M,Age 26 - 40,1,11/27/2023
610842,RANDOLPH,11/07/2023,voter,TR,UNA,B,NL,M,Age 18 - 25,4,11/27/2023
611129,RANDOLPH,11/07/2023,voter,RM,LIB,W,NL,F,Age 41 - 65,2,11/27/2023
611150,RANDOLPH,11/07/2023,voter,UG,REP,W,UN,F,Age 18 - 25,24,11/27/2023
611167,RANDOLPH,11/07/2023,voter,UG,UNA,M,NL,F,Age 41 - 65,1,11/27/2023
611184,RANDOLPH,11/07/2023,voter,AE,UNA,B,NL,M,Age 26 - 40,2,11/27/2023
611220,RANDOLPH,11/07/2023,voter,TT,UNA,I,NL,F,Age 26 - 40,1,11/27/2023
611280,RANDOLPH,11/07/2023,voter,AN,DEM,W,HL,F,Age 18 - 25,1,11/27/2023
611312,RANDOLPH,11/07/2023,voter,BC,REP,W,UN,M,Age Over 66,47,11/27/2023
611480,RANDOLPH,11/07/2023,voter,AE,DEM,W,UN,F,Age 41 - 65,9,11/27/2023
611510,RANDOLPH,11/07/2023,voter,AW,UNA,U,HL,M,Age Over 66,2,11/27/2023
611573,RANDOLPH,11/07/2023,voter,LC,REP,W,NL,M,Age 18 - 25,32,11/27/2023
611616,RANDOLPH,11/07/2023,voter,UG,UNA,W,HL,F,Age 26 - 40,4,11/27/2023
611682,RANDOLPH,11/07/2023,voter,AR,UNA,B,NL,M,Age Over 66,1,11/27/2023
611712,RANDOLPH,11/07/2023,voter,AE,LIB,W,UN,M,Age 18 - 25,1,11/27/2023
611766,RANDOLPH,11/07/2023,voter,AW,REP,W,UN,U,Age 26 - 40,2,11/27/2023
611869,RANDOLPH,11/07/2023,voter,BC,DEM,W,UN,M,Age 26 - 40,8,11/27/2023
611915,RANDOLPH,11/07/2023,voter,LB,REP,W,UN,M,Age 26 - 40,26,11/27/2023
612022,RANDOLPH,11/07/2023,voter,TR,UNA,W,NL,M,Age Over 66,47,11/27/2023
612111,RANDOLPH,11/07/2023,voter,SO,DEM,B,UN,F,Age Over 66,4,11/27/2023
612151,RANDOLPH,11/07/2023,voter,SO,REP,B,UN,F,Age 26 - 40,1,11/27/2023
612188,RANDOLPH,11/07/2023,voter,AR,REP,W,NL,F,Age Over 66,188,11/27/2023
612198,RANDOLPH,11/07/2023,voter,AS,UNA,B,NL,M,Age 26 - 40,1,11/27/2023
612204,RANDOLPH,11/07/2023,voter,SO,UNA,O,HL,M,Age 18 - 25,5,11/27/2023
612537,RANDOLPH,11/07/2023,voter,AS,UNA,U,UN,U,Age Over 66,4,11/27/2023
612559,RANDOLPH,11/07/2023,voter,UG,UNA,U,HL,F,Age 26 - 40,2,11/27/2023
612607,RANDOLPH,11/07/2023,voter,AR,UNA,B,NL,M,Age 18 - 25,5,11/27/2023
612634,RANDOLPH,11/07/2023,voter,,DEM,W,UN,F,Age Over 66,17,11/27/2023
612738,RANDOLPH,11/07/2023,voter,AR,UNA,B,NL,U,Age 18 - 25,1,11/27/2023
612743,RANDOLPH,11/07/2023,voter,SO,LIB,B,NL,M,Age 41 - 65,1,11/27/2023
612812,RANDOLPH,11/07/2023,voter,TB,UNA,U,UN,M,Age 18 - 25,1,11/27/2023
612898,RANDOLPH,11/07/2023,voter,AN,REP,I,HL,F,Age 41 - 65,1,11/27/2023
612987,RANDOLPH,11/07/2023,voter,ST,DEM,W,UN,F,Age 41 - 65,4,11/27/2023
613115,RANDOLPH,11/07/2023,voter,AE,UNA,U,UN,F,Age 41 - 65,1,11/27/2023
613499,RANDOLPH,11/07/2023,voter,AN,REP,W,NL,M,Age 41 - 65,80,11/27/2023
613551,RANDOLPH,11/07/2023,voter,GR,REP,W,NL,U,Age Over 66,1,11/27/2023
613763,RANDOLPH,11/07/2023,voter,AS,UNA,U,HL,F,Age 26 - 40,2,11/27/2023
614061,RANDOLPH,11/07/2023,voter,RN,LIB,W,UN,F,Age 18 - 25,1,11/27/2023
614112,RANDOLPH,11/07/2023,voter,RN,DEM,U,UN,U,Age 26 - 40,6,11/27/2023
614182,RANDOLPH,11/07/2023,voter,AR,REP,W,NL,U,Age 18 - 25,1,11/27/2023
614190,RANDOLPH,11/07/2023,voter,RN,UNA,B,UN,F,Age 41 - 65,2,11/27/2023
614304,RANDOLPH,11/07/2023,voter,AS,LIB,U,UN,M,Age 18 - 25,1,11/27/2023
614349,RANDOLPH,11/07/2023,voter,AN,REP,O,HL,F,Age 18 - 25,3,11/27/2023
614718,RANDOLPH,11/07/2023,voter,LC,REP,O,NL,M,Age 26 - 40,1,11/27/2023
614742,RANDOLPH,11/07/2023,voter,LB,REP,W,NL,F,Age 26 - 40,69,11/27/2023
614813,RANDOLPH,11/07/2023,voter,ST,REP,B,NL,M,Age 26 - 40,1,11/27/2023
614863,RANDOLPH,11/07/2023,voter,GR,LIB,W,HL,F,Age 26 - 40,1,11/27/2023
614927,RANDOLPH,11/07/2023,voter,,UNA,O,HL,F,Age 26 - 40,2,11/27/2023
615084,RANDOLPH,11/07/2023,voter,GR,UNA,W,NL,U,Age 26 - 40,6,11/27/2023
615101,RANDOLPH,11/07/2023,voter,LC,UNA,U,HL,M,Age 41 - 65,1,11/27/2023
615168,RANDOLPH,11/07/2023,voter,,REP,I,UN,F,Age 18 - 25,1,11/27/2023
615182,RANDOLPH,11/07/2023,voter,LB,UNA,W,NL,F,Age 18 - 25,25,11/27/2023
615257,RANDOLPH,11/07/2023,voter,LB,REP,U,HL,M,Age 26 - 40,1,11/27/2023
615267,RANDOLPH,11/07/2023,voter,AE,DEM,B,NL,F,Age 41 - 65,27,11/27/2023
615289,RANDOLPH,11/07/2023,voter,RN,DEM,B,NL,M,Age Over 66,9,11/27/2023
615419,RANDOLPH,11/07/2023,voter,DR,REP,B,UN,F,Age 41 - 65,1,11/27/2023
615442,RANDOLPH,11/07/2023,voter,AR,DEM,W,NL,M,Age 26 - 40,2,11/27/2023
615452,RANDOLPH,11/07/2023,voter,AR,UNA,A,NL,M,Age Over 66,2,11/27/2023
615459,RANDOLPH,11/07/2023,voter,BC,REP,W,UN,M,Age 18 - 25,56,11/27/2023
615490,RANDOLPH,11/07/2023,voter,AE,UNA,O,UN,M,Age 41 - 65,1,11/27/2023
615495,RANDOLPH,11/07/2023,voter,AW,UNA,W,NL,F,Age 41 - 65,61,11/27/2023
615571,RANDOLPH,11/07/2023,voter,AR,DEM,O,HL,M,Age 18 - 25,2,11/27/2023
615600,RANDOLPH,11/07/2023,voter,AW,DEM,W,UN,M,Age Over 66,7,11/27/2023
615724,RANDOLPH,11/07/2023,voter,TR,DEM,A,UN,M,Age 41 - 65,1,11/27/2023
615803,RANDOLPH,11/07/2023,voter,AN,UNA,B,UN,M,Age 18 - 25,3,11/27/2023
615813,RANDOLPH,11/07/2023,voter,AN,DEM,U,HL,F,Age 41 - 65,1,11/27/2023
615906,RANDOLPH,11/07/2023,voter,ST,REP,M,NL,M,Age 26 - 40,1,11/27/2023
615919,RANDOLPH,11/07/2023,voter,,REP,W,UN,U,Age 41 - 65,1,11/27/2023
615937,RANDOLPH,11/07/2023,voter,AR,UNA,O,NL,M,Age Over 66,1,11/27/2023
