county_desc,election_date,stats_type,precinct_abbrv,precinct_name,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,W,UN,M,Age Over 66,18,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,B,NL,F,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,REP,I,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,O,HL,M,Age 26 - 40,6,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,U,NL,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,U,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,UNA,W,NL,M,Age 26 - 40,13,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,B,UN,M,Age Over 66,3,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,I,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,DEM,W,NL,U,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,B,UN,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,U,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,M,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,O,HL,F,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,U,UN,M,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,UN,F,Age 41 - 65,94,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,W,HL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,M,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,O,HL,M,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,W,NL,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,W,NL,M,Age 18 - 25,21,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,LIB,W,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,M,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,LIB,W,NL,U,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,B,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,W,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,A,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,B,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,O,HL,F,Age 18 - 25,7,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,B,NL,F,Age Over 66,5,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,U,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,NL,F,Age 41 - 65,293,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,REP,W,NL,U,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,O,HL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,REP,O,NL,M,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,LIB,W,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,U,UN,U,Age 18 - 25,10,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,U,NL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,O,UN,M,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,U,UN,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,U,HL,F,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,M,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,B,UN,M,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,W,NL,M,Age 41 - 65,84,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,LIB,W,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,O,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,U,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,O,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,U,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,REP,U,UN,U,Age 18 - 25,8,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,LIB,W,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,NL,M,Age 26 - 40,101,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,W,UN,F,Age 26 - 40,36,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,W,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,W,NL,F,Age 41 - 65,48,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,A,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,W,NL,F,Age 26 - 40,29,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,B,UN,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,REP,U,UN,M,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,U,UN,U,Age 26 - 40,11,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,U,UN,U,Age 18 - 25,16,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,M,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,O,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,O,HL,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,DEM,M,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,REP,W,UN,M,Age Over 66,32,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,O,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,U,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,W,NL,M,Age 41 - 65,40,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,W,NL,F,Age Over 66,45,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,DEM,W,UN,M,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,W,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,W,HL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,NL,F,Age Over 66,22,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,UNA,O,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,B,NL,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,W,NL,U,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,UNA,O,HL,F,Age 26 - 40,5,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,W,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,U,UN,F,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,U,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,B,NL,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,W,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,U,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,W,NL,F,Age 41 - 65,88,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,LIB,W,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,U,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,B,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,O,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,W,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,W,NL,M,Age 26 - 40,33,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,O,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,U,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,U,UN,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,REP,I,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,O,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,W,UN,F,Age 41 - 65,63,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,W,UN,F,Age Over 66,14,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,REP,W,HL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,O,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,U,UN,U,Age 18 - 25,12,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,O,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,DEM,U,UN,U,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,O,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,B,UN,F,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,B,UN,F,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,W,UN,M,Age 26 - 40,5,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,I,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,REP,A,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,W,NL,M,Age Over 66,191,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,U,UN,F,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,B,UN,U,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,O,HL,F,Age 26 - 40,9,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,U,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,B,UN,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,O,UN,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,W,NL,M,Age 41 - 65,23,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,W,UN,M,Age 41 - 65,39,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,REP,W,UN,U,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,UN,F,Age Over 66,7,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,U,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,W,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,REP,W,NL,F,Age 41 - 65,135,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,REP,W,UN,M,Age Over 66,34,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,O,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,U,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,W,NL,F,Age Over 66,209,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,U,UN,U,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,W,UN,M,Age 26 - 40,12,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,B,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,U,UN,M,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,U,UN,U,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,W,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,W,NL,F,Age Over 66,84,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,W,NL,U,Age 41 - 65,6,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,B,UN,M,Age 41 - 65,18,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,W,UN,M,Age 41 - 65,14,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,U,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,O,HL,M,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,W,NL,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,W,UN,M,Age 26 - 40,36,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,B,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,I,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,W,UN,M,Age 18 - 25,18,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,UNA,U,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,W,UN,F,Age Over 66,19,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,W,UN,F,Age 18 - 25,15,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,O,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,W,NL,F,Age Over 66,69,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,B,NL,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,W,UN,F,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,U,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,O,UN,F,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,W,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,O,HL,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,U,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,W,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,B,UN,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,U,UN,U,Age Over 66,3,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,O,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,W,NL,M,Age 41 - 65,23,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,O,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,W,UN,F,Age 18 - 25,28,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,LIB,W,NL,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,O,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,HL,F,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,REP,W,NL,M,Age 26 - 40,24,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,U,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,U,HL,M,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,O,HL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,W,HL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,B,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,REP,W,UN,U,Age 41 - 65,5,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,A,UN,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,LIB,W,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,W,NL,M,Age 41 - 65,12,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,U,HL,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,O,HL,U,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,U,UN,U,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,U,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,B,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,O,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,B,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,REP,B,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,B,NL,F,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,B,NL,M,Age 41 - 65,5,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,B,NL,U,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,O,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,LIB,W,NL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,W,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,U,HL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,W,NL,F,Age 41 - 65,39,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,UN,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,LIB,W,NL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,O,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,B,NL,F,Age Over 66,9,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,B,NL,M,Age 41 - 65,19,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,W,UN,M,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,U,HL,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,W,NL,M,Age 26 - 40,123,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,B,UN,F,Age 41 - 65,7,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,O,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,U,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,B,NL,F,Age Over 66,6,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,B,NL,F,Age Over 66,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,W,HL,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,U,UN,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,20,DEM,W,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,W,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,W,NL,F,Age 41 - 65,17,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,B,NL,F,Age 26 - 40,6,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,O,HL,M,Age 18 - 25,8,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,W,NL,U,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,U,UN,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,W,UN,F,Age 41 - 65,72,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,U,NL,F,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,A,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,W,HL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,B,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,B,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,W,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,UNA,U,UN,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,B,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,U,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,A,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,B,UN,F,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,O,NL,M,Age 41 - 65,2,11/27/2023
